10.000000 3.703362 5.841927 10.000000 10.000000 9.084019 0.000000 0.047020 0.000000 10.000000 9.623480 9.991085 10.000000 4.747518 10.000000 10.000000 1.023680 1.661241 0.446618 0.000000 0.206309 0.000000 1.470322 10.000000 0.411740 0.503182 4.488530 1.132041 10.000000 0.000000 0.000000 10.000000 0.000000 0.000000 0.000000 2.522680 1.268359 10.000000 0.049330 0.672793 10.000000 0.000000 10.000000 0.000000 4.903018 10.000000 10.000000 1.890436 10.000000 0.000000 10.000000 10.000000 0.000000 10.000000 0.000984 9.699107 0.268799 0.000000 0.010387 10.000000 10.000000 10.000000 10.000000 9.804987 0.000000 10.000000 1.272737 10.000000 3.607239 9.814673 8.742684 10.000000 0.358785 10.000000 10.000000 9.834995 10.000000 9.865260 10.000000 9.657177 10.000000 10.000000 0.000000 10.000000 10.000000 9.132648 10.000000 7.009214 10.000000 10.000000 9.848421 0.000000 10.000000 10.000000 10.000000 10.000000 9.934334 10.000000 10.000000 10.000000 
10.000000 10.000000 9.959972 10.000000 0.000000 4.416884 0.124012 3.462696 7.861111 9.830741 10.000000 9.866682 10.000000 10.000000 2.818274 9.187839 6.493621 10.000000 1.192518 9.587091 10.000000 10.000000 10.000000 10.000000 5.202501 10.000000 7.932214 0.000000 0.000000 0.266965 0.190228 0.000000 0.000000 3.188647 5.845702 9.630274 0.637799 0.109255 6.100811 10.000000 0.000000 1.383017 1.329163 7.793153 1.639085 10.000000 0.000000 9.657267 5.161716 0.000000 10.000000 0.202058 1.644297 10.000000 0.871071 10.000000 4.954718 3.708749 0.000000 6.823224 10.000000 9.594931 10.000000 10.000000 10.000000 10.000000 7.414045 10.000000 8.883722 10.000000 3.396383 0.476318 10.000000 10.000000 10.000000 10.000000 0.000000 10.000000 7.309932 10.000000 10.000000 10.000000 10.000000 10.000000 0.237564 10.000000 0.449854 10.000000 10.000000 10.000000 9.976586 10.000000 10.000000 10.000000 10.000000 10.000000 0.253906 10.000000 10.000000 10.000000 
10.000000 10.000000 10.000000 10.000000 10.000000 0.000000 10.000000 10.000000 10.000000 10.000000 0.296199 0.000000 9.335225 10.000000 10.000000 8.188061 4.513041 1.413401 9.108129 2.952729 10.000000 10.000000 1.039605 2.901433 10.000000 10.000000 10.000000 0.000000 10.000000 10.000000 1.001139 0.167715 1.971962 0.000000 8.753511 10.000000 10.000000 10.000000 0.132707 10.000000 0.013727 0.404847 1.833650 4.609735 1.321227 1.927668 8.123021 8.356327 10.000000 0.060844 10.000000 0.347465 0.981564 10.000000 0.040377 10.000000 10.000000 10.000000 2.472505 0.000000 0.000000 0.000000 0.000000 10.000000 0.000000 10.000000 0.000000 0.094946 10.000000 10.000000 10.000000 10.000000 10.000000 10.000000 10.000000 10.000000 10.000000 0.000000 0.433763 0.817552 9.880120 0.000000 10.000000 10.000000 10.000000 0.000000 10.000000 10.000000 0.862357 10.000000 10.000000 10.000000 0.000000 9.083539 10.000000 10.000000 10.000000 10.000000 10.000000 10.000000 
10.000000 10.000000 10.000000 10.000000 10.000000 10.000000 10.000000 10.000000 10.000000 10.000000 10.000000 10.000000 10.000000 10.000000 10.000000 10.000000 10.000000 10.000000 10.000000 10.000000 10.000000 10.000000 10.000000 0.000000 0.535648 10.000000 10.000000 9.861172 0.000000 0.000000 0.000000 0.000000 10.000000 0.000000 9.044866 0.000000 10.000000 10.000000 0.000000 0.435579 0.000000 0.774943 10.000000 0.965992 10.000000 0.000000 9.876341 10.000000 10.000000 3.044766 1.717672 0.291330 7.839995 10.000000 10.000000 10.000000 1.419538 0.000000 0.000000 9.849311 0.046287 0.000000 9.019859 10.000000 0.118063 0.000000 9.932324 10.000000 9.667038 2.544059 0.000000 0.644421 0.000000 0.072388 10.000000 10.000000 10.000000 0.739211 0.238472 0.449217 0.000000 1.999827 7.419019 0.000000 0.000000 3.256382 8.715539 10.000000 9.034931 1.488939 6.996929 10.000000 1.770317 10.000000 10.000000 10.000000 10.000000 10.000000 9.181929 10.000000 
5.281299 10.000000 0.000000 10.000000 10.000000 10.000000 1.162313 10.000000 10.000000 1.946451 10.000000 0.000000 9.880856 10.000000 0.118273 3.165695 10.000000 10.000000 10.000000 0.000000 9.193488 1.305956 10.000000 0.000000 0.000000 10.000000 9.867182 2.760369 10.000000 0.000000 1.300118 0.000000 0.000000 1.988518 7.518850 0.000000 0.000000 0.002196 10.000000 0.000000 0.027735 0.000000 10.000000 0.037592 10.000000 0.150114 0.000000 0.469196 10.000000 10.000000 8.931267 0.013840 0.000000 0.000000 2.260851 4.840186 10.000000 0.154787 8.424584 0.000000 0.000000 3.067259 10.000000 10.000000 0.000000 0.000000 5.517436 6.221247 10.000000 1.674052 0.000000 1.347976 10.000000 0.980133 10.000000 10.000000 0.000000 0.000000 0.961197 10.000000 10.000000 10.000000 10.000000 10.000000 10.000000 10.000000 10.000000 0.000000 10.000000 7.016020 10.000000 9.180555 10.000000 0.000000 4.897118 10.000000 6.185582 10.000000 10.000000 0.000000 
0.000000 10.000000 0.761118 1.679202 10.000000 0.000000 0.893300 0.000000 0.904021 10.000000 4.449287 0.000000 10.000000 10.000000 0.000000 0.000000 2.398032 0.550461 0.000000 0.547483 0.000000 3.059955 0.000000 6.679784 7.547481 10.000000 0.000000 4.872387 0.000000 8.055909 0.000000 10.000000 9.748242 0.337580 0.000000 0.000000 0.000000 0.206651 10.000000 0.000000 0.895629 0.000000 0.421201 0.000000 1.039565 10.000000 0.538660 5.604600 0.070863 9.009549 1.604539 0.000000 10.000000 10.000000 9.971595 3.709259 2.250304 10.000000 10.000000 10.000000 10.000000 6.176101 8.157553 10.000000 0.000000 0.000000 10.000000 9.406004 0.000000 1.579086 2.990034 5.370093 10.000000 0.350109 10.000000 0.000000 9.988185 10.000000 9.976395 10.000000 1.606816 0.734361 9.759744 9.627061 10.000000 10.000000 10.000000 10.000000 10.000000 10.000000 10.000000 9.930341 10.000000 10.000000 10.000000 10.000000 10.000000 10.000000 9.366261 6.608755 
10.000000 10.000000 10.000000 9.701158 10.000000 10.000000 9.013313 10.000000 10.000000 6.419915 10.000000 0.000000 10.000000 10.000000 9.980193 10.000000 10.000000 0.000000 10.000000 10.000000 8.745397 10.000000 10.000000 7.345577 8.817307 0.557237 9.784038 0.000000 10.000000 1.127939 8.878544 0.000000 10.000000 0.000000 0.000000 10.000000 0.003435 0.000000 0.000000 5.160702 1.076016 9.694211 4.878720 8.825847 10.000000 10.000000 10.000000 3.397459 0.512303 10.000000 10.000000 0.285649 10.000000 0.328750 0.000000 0.931364 0.000000 0.000000 0.435205 10.000000 10.000000 0.000000 2.477649 0.139025 10.000000 0.333728 0.036883 10.000000 10.000000 3.306394 0.000000 10.000000 10.000000 0.306861 1.580802 0.002123 1.098162 0.000000 10.000000 0.672415 10.000000 10.000000 10.000000 5.183444 10.000000 0.987246 0.000000 10.000000 9.390058 10.000000 10.000000 9.184409 9.692394 10.000000 2.526597 10.000000 10.000000 10.000000 10.000000 10.000000 
10.000000 9.494513 3.112970 10.000000 6.894845 10.000000 0.536111 9.119465 10.000000 10.000000 0.000000 10.000000 10.000000 9.809187 6.249740 0.544689 10.000000 10.000000 10.000000 0.262719 10.000000 0.000000 10.000000 0.589399 0.000000 0.000000 0.464071 10.000000 1.229554 0.000000 10.000000 10.000000 0.000000 8.324992 10.000000 0.048426 9.919959 0.000000 0.000000 10.000000 10.000000 10.000000 9.870032 0.073845 0.731726 6.660022 10.000000 10.000000 0.340094 1.702562 0.000000 10.000000 10.000000 10.000000 9.398041 8.795706 9.583753 10.000000 0.302749 1.563580 2.407122 10.000000 2.300404 0.000000 10.000000 9.803697 0.035962 10.000000 10.000000 10.000000 10.000000 10.000000 2.406841 10.000000 0.525577 10.000000 0.014195 8.986982 10.000000 10.000000 9.786781 10.000000 8.864929 6.227319 9.991311 10.000000 10.000000 10.000000 10.000000 3.216151 10.000000 10.000000 9.565199 10.000000 10.000000 10.000000 10.000000 10.000000 9.927368 10.000000 
10.000000 8.980967 3.074845 9.662040 10.000000 9.501351 0.029652 0.000000 0.000000 9.984602 10.000000 1.030773 10.000000 10.000000 9.976064 1.143055 0.116263 1.926486 10.000000 1.610610 0.591924 0.221385 0.448996 2.276611 1.361998 0.002862 10.000000 10.000000 10.000000 0.000000 0.000000 0.000000 0.756715 0.189642 10.000000 0.731386 10.000000 10.000000 10.000000 6.738392 0.000000 0.000000 0.000000 0.518851 0.119343 0.000000 0.000000 0.000000 0.000000 6.331977 0.000000 0.000000 1.784303 10.000000 4.481686 9.851605 0.078944 0.000000 0.527869 10.000000 4.735200 3.197590 9.924054 10.000000 0.000000 7.564007 0.000000 9.536598 1.749139 0.000000 0.000000 10.000000 6.769624 10.000000 10.000000 0.000000 0.195907 7.783481 10.000000 0.000000 0.508174 10.000000 4.627793 9.874440 8.832679 9.787254 10.000000 9.963388 10.000000 9.905836 5.770730 10.000000 10.000000 8.761213 10.000000 10.000000 9.766453 10.000000 10.000000 9.929128 
10.000000 10.000000 10.000000 10.000000 1.588537 10.000000 10.000000 10.000000 10.000000 8.975276 10.000000 10.000000 9.297135 1.300877 0.000000 10.000000 10.000000 3.868695 9.963080 9.449483 0.000000 0.568821 0.000000 10.000000 1.207883 0.000000 0.000000 1.466552 10.000000 10.000000 10.000000 0.000000 3.397354 0.000000 0.460811 10.000000 0.000000 2.450693 10.000000 0.000000 10.000000 0.362791 0.000000 7.442435 10.000000 10.000000 0.000000 0.024679 0.000000 10.000000 0.000000 1.062291 0.000000 0.100084 0.499348 0.000000 0.923830 0.076298 0.672183 0.000000 10.000000 8.929623 0.000000 6.914154 6.867195 0.802882 2.299861 0.000000 1.678619 0.014958 0.550307 0.000000 9.896255 10.000000 10.000000 10.000000 0.678820 9.926828 8.611316 9.020728 10.000000 2.535940 10.000000 5.191345 10.000000 0.000000 10.000000 10.000000 10.000000 10.000000 10.000000 9.993859 0.000000 10.000000 10.000000 10.000000 8.916979 9.985997 10.000000 9.926807 
